Rspeed Rref Lspeed Lref Time
8.8 10.0 16.7 10.0 14.797
7.9 10.0 9.6 10.0 14.808
9.6 10.0 8.8 10.0 14.819
6.1 10.0 7.9 10.0 14.830
9.6 10.0 8.8 10.0 14.841
14.0 10.0 7.0 10.0 14.852
11.4 10.0 7.0 10.0 14.863
10.5 10.0 15.8 10.0 14.874
7.9 10.0 18.4 10.0 14.885
8.8 10.0 10.5 10.0 14.896
9.6 10.0 7.9 10.0 14.907
9.6 10.0 7.0 10.0 14.918
5.3 10.0 6.1 10.0 14.929
9.6 10.0 14.0 10.0 14.940
15.8 10.0 17.5 10.0 14.951
7.0 10.0 8.8 10.0 14.962
8.8 10.0 8.8 10.0 14.973
14.9 10.0 7.9 10.0 14.984
12.3 10.0 7.0 10.0 14.995
7.9 150.0 7.0 150.0 15.006
7.9 150.0 14.9 150.0 15.017
107.8 150.0 117.5 150.0 15.028
152.5 150.0 155.2 150.0 15.039
138.5 150.0 138.5 150.0 15.050
119.2 150.0 115.7 150.0 15.061
119.2 150.0 121.8 150.0 15.072
127.1 150.0 128.0 150.0 15.083
130.6 150.0 129.7 150.0 15.094
132.4 150.0 131.5 150.0 15.105
128.0 150.0 132.4 150.0 15.116
131.5 150.0 133.2 150.0 15.127
139.4 150.0 134.1 150.0 15.138
141.1 150.0 129.7 150.0 15.150
133.2 150.0 131.5 150.0 15.161
131.5 150.0 141.1 150.0 15.172
138.5 150.0 141.1 150.0 15.183
139.4 150.0 142.9 150.0 15.194
141.1 150.0 142.9 150.0 15.205
141.1 150.0 142.9 150.0 15.216
142.9 150.0 143.8 150.0 15.227
141.1 150.0 140.2 150.0 15.238
140.2 150.0 145.5 150.0 15.249
140.2 150.0 141.1 150.0 15.260
140.2 150.0 140.2 150.0 15.271
140.2 150.0 141.1 150.0 15.282
142.0 150.0 142.0 150.0 15.293
142.9 150.0 139.4 150.0 15.304
141.1 150.0 145.5 150.0 15.315
139.4 150.0 138.5 150.0 15.326
140.2 150.0 142.0 150.0 15.337
141.1 150.0 141.1 150.0 15.348
142.0 150.0 142.9 150.0 15.359
141.1 150.0 142.0 150.0 15.370
149.9 150.0 142.0 150.0 15.381
149.9 150.0 142.0 150.0 15.392
144.6 150.0 144.6 150.0 15.403
142.0 150.0 140.2 150.0 15.414
149.0 150.0 141.1 150.0 15.425
149.0 150.0 148.1 150.0 15.436
143.8 150.0 151.6 150.0 15.447
142.0 150.0 147.3 150.0 15.458
147.3 150.0 139.4 150.0 15.469
151.6 150.0 141.1 150.0 15.480
150.8 150.0 149.0 150.0 15.491
145.5 150.0 149.0 150.0 15.502
142.0 150.0 153.4 150.0 15.513
146.4 150.0 153.4 150.0 15.524
150.8 150.0 143.8 150.0 15.535
150.8 150.0 145.5 150.0 15.546
151.6 150.0 149.9 150.0 15.557
151.6 150.0 150.8 150.0 15.568
145.5 150.0 151.6 150.0 15.579
142.0 150.0 144.6 150.0 15.590
149.9 150.0 141.1 150.0 15.601
150.8 150.0 148.1 150.0 15.612
151.6 150.0 146.4 150.0 15.623
152.5 150.0 156.9 150.0 15.634
149.9 150.0 150.8 150.0 15.645
144.6 150.0 144.6 150.0 15.656
149.0 150.0 154.3 150.0 15.667
149.0 150.0 150.8 150.0 15.678
149.9 150.0 145.5 150.0 15.689
150.8 150.0 152.5 150.0 15.701
150.8 150.0 149.9 150.0 15.712
152.5 150.0 142.0 150.0 15.723
153.4 150.0 149.0 150.0 15.734
151.6 150.0 151.6 150.0 15.745
145.5 150.0 149.0 150.0 15.756
149.9 150.0 151.6 150.0 15.767
149.9 150.0 158.7 150.0 15.778
149.9 150.0 156.9 150.0 15.789
151.6 150.0 145.5 150.0 15.800
152.5 150.0 142.9 150.0 15.811
151.6 150.0 149.0 150.0 15.822
143.8 150.0 150.8 150.0 15.833
150.8 150.0 156.0 150.0 15.844
149.9 150.0 152.5 150.0 15.855
152.5 150.0 143.8 150.0 15.866
152.5 150.0 142.9 150.0 15.877
143.8 150.0 144.6 150.0 15.888
142.0 150.0 151.6 150.0 15.899
149.0 150.0 155.2 150.0 15.910
149.9 150.0 155.2 150.0 15.921
150.8 150.0 142.0 150.0 15.932
153.4 150.0 142.0 150.0 15.943
149.9 150.0 149.9 150.0 15.954
150.8 150.0 153.4 150.0 15.965
151.6 150.0 155.2 150.0 15.976
152.5 150.0 152.5 150.0 15.987
151.6 150.0 142.9 150.0 15.998
151.6 150.0 150.8 150.0 16.009
152.5 150.0 152.5 150.0 16.020
153.4 150.0 152.5 150.0 16.031
143.8 150.0 157.8 150.0 16.042
142.0 150.0 148.1 150.0 16.053
149.0 150.0 141.1 150.0 16.064
149.9 150.0 155.2 150.0 16.075
150.8 150.0 154.3 150.0 16.086
151.6 150.0 144.6 150.0 16.097
151.6 150.0 143.8 150.0 16.108
151.6 150.0 147.3 150.0 16.119
150.8 150.0 154.3 150.0 16.130
149.0 150.0 152.5 150.0 16.141
150.8 150.0 144.6 150.0 16.152
151.6 150.0 149.9 150.0 16.163
154.3 150.0 154.3 150.0 16.174
150.8 150.0 155.2 150.0 16.185
144.6 150.0 142.9 150.0 16.196
148.1 150.0 141.1 150.0 16.207
149.9 150.0 149.0 150.0 16.218
152.5 150.0 151.6 150.0 16.229
149.9 150.0 154.3 150.0 16.240
143.8 150.0 152.5 150.0 16.251
149.9 150.0 151.6 150.0 16.262
151.6 150.0 152.5 150.0 16.273
149.9 150.0 153.4 150.0 16.285
153.4 150.0 156.0 150.0 16.296
151.6 150.0 142.0 150.0 16.307
146.4 150.0 141.1 150.0 16.318
149.9 150.0 152.5 150.0 16.329
150.8 150.0 152.5 150.0 16.340
151.6 150.0 155.2 150.0 16.351
150.8 150.0 156.0 150.0 16.362
152.5 150.0 143.8 150.0 16.373
150.8 150.0 146.4 150.0 16.384
145.5 150.0 150.8 150.0 16.395
148.1 150.0 151.6 150.0 16.406
150.8 150.0 151.6 150.0 16.417
152.5 150.0 152.5 150.0 16.428
151.6 150.0 155.2 150.0 16.439
151.6 150.0 151.6 150.0 16.450
152.5 150.0 142.9 150.0 16.461
150.8 150.0 144.6 150.0 16.473
145.5 150.0 146.4 150.0 16.484
149.9 150.0 152.5 150.0 16.495
149.9 150.0 156.0 150.0 16.506
152.5 150.0 149.9 150.0 16.517
150.8 150.0 145.5 150.0 16.528
143.8 150.0 149.9 150.0 16.539
149.0 150.0 150.8 150.0 16.551
152.5 150.0 155.2 150.0 16.562
151.6 150.0 146.4 150.0 16.573
143.8 150.0 143.8 150.0 16.584
149.9 150.0 149.9 150.0 16.596
152.5 150.0 149.9 150.0 16.607
151.6 150.0 152.5 150.0 16.618
153.4 150.0 150.8 150.0 16.629
150.8 150.0 154.3 150.0 16.641
143.8 150.0 150.8 150.0 16.652
149.9 150.0 145.5 150.0 16.663
149.0 150.0 152.5 150.0 16.674
151.6 150.0 149.9 150.0 16.686
150.8 150.0 156.9 150.0 16.697
150.8 150.0 153.4 150.0 16.708
152.5 150.0 142.0 150.0 16.719
151.6 150.0 142.9 150.0 16.731
144.6 150.0 150.8 150.0 16.742
149.9 150.0 151.6 150.0 16.753
150.8 150.0 151.6 150.0 16.764
151.6 150.0 155.2 150.0 16.776
149.9 150.0 152.5 150.0 16.787
152.5 150.0 147.3 150.0 16.798
151.6 150.0 143.8 150.0 16.809
144.6 150.0 147.3 150.0 16.820
142.9 150.0 152.5 150.0 16.831
149.0 150.0 150.8 150.0 16.842
150.8 150.0 155.2 150.0 16.853
149.9 150.0 157.8 150.0 16.864
150.8 150.0 144.6 150.0 16.875
150.8 150.0 141.1 150.0 16.886
152.5 150.0 149.9 150.0 16.897
151.6 150.0 150.8 150.0 16.908
152.5 150.0 150.8 150.0 16.919
151.6 150.0 153.4 150.0 16.930
147.3 150.0 153.4 150.0 16.941
149.0 150.0 143.8 150.0 16.952
152.5 150.0 142.9 150.0 16.963
153.4 150.0 146.4 150.0 16.974
142.9 150.0 154.3 150.0 16.986
144.6 150.0 153.4 150.0 16.997
147.3 150.0 153.4 150.0 17.008
150.8 150.0 152.5 150.0 17.019
151.6 150.0 143.8 150.0 17.030
150.8 150.0 147.3 150.0 17.041
150.8 150.0 153.4 150.0 17.052
152.5 150.0 150.8 150.0 17.063
151.6 150.0 154.3 150.0 17.074
152.5 150.0 152.5 150.0 17.085
151.6 150.0 139.4 150.0 17.096
153.4 150.0 141.1 150.0 17.107
151.6 150.0 149.9 150.0 17.118
142.9 150.0 153.4 150.0 17.129
143.8 150.0 150.8 150.0 17.140
148.1 150.0 152.5 150.0 17.151
151.6 150.0 152.5 150.0 17.162
152.5 150.0 154.3 150.0 17.173
151.6 150.0 154.3 150.0 17.184
151.6 150.0 146.4 150.0 17.195
151.6 150.0 143.8 150.0 17.206
151.6 150.0 150.8 150.0 17.217
152.5 150.0 153.4 150.0 17.228
152.5 150.0 152.5 150.0 17.239
145.5 150.0 155.2 150.0 17.250
142.0 150.0 153.4 150.0 17.261
148.1 150.0 144.6 150.0 17.273
149.9 150.0 143.8 150.0 17.284
149.9 150.0 149.9 150.0 17.295
150.8 150.0 150.8 150.0 17.306
152.5 150.0 155.2 150.0 17.317
152.5 150.0 154.3 150.0 17.328
152.5 150.0 147.3 150.0 17.339
152.5 150.0 141.1 150.0 17.350
144.6 150.0 150.8 150.0 17.361
144.6 150.0 151.6 150.0 17.372
149.9 150.0 153.4 150.0 17.383
151.6 150.0 156.0 150.0 17.394
151.6 150.0 144.6 150.0 17.405
150.8 150.0 144.6 150.0 17.416
151.6 150.0 151.6 150.0 17.427
149.9 150.0 150.8 150.0 17.438
150.8 150.0 152.5 150.0 17.449
150.8 150.0 154.3 150.0 17.460
150.8 150.0 149.9 150.0 17.471
152.5 150.0 145.5 150.0 17.482
152.5 150.0 150.8 150.0 17.493
143.8 150.0 148.1 150.0 17.504
142.9 150.0 147.3 150.0 17.515
149.9 150.0 155.2 150.0 17.526
149.0 150.0 155.2 150.0 17.537
151.6 150.0 143.8 150.0 17.548
151.6 150.0 148.1 150.0 17.559
153.4 150.0 151.6 150.0 17.570
150.8 150.0 155.2 150.0 17.581
143.8 150.0 155.2 150.0 17.592
149.0 150.0 146.4 150.0 17.603
150.8 150.0 142.0 150.0 17.614
152.5 150.0 150.8 150.0 17.625
152.5 150.0 149.0 150.0 17.636
150.8 150.0 154.3 150.0 17.647
152.5 150.0 153.4 150.0 17.658
152.5 150.0 143.8 150.0 17.670
151.6 150.0 141.1 150.0 17.681
146.4 150.0 149.9 150.0 17.692
149.0 150.0 154.3 150.0 17.703
149.9 150.0 154.3 150.0 17.714
151.6 150.0 145.5 150.0 17.725
152.5 150.0 140.2 150.0 17.736
151.6 150.0 150.8 150.0 17.747
145.5 150.0 151.6 150.0 17.758
142.0 150.0 152.5 150.0 17.769
149.9 150.0 154.3 150.0 17.780
151.6 150.0 155.2 150.0 17.791
153.4 150.0 144.6 150.0 17.802
151.6 150.0 138.5 150.0 17.813
142.9 150.0 155.2 150.0 17.824
149.9 150.0 152.5 150.0 17.835
149.9 150.0 152.5 150.0 17.846
150.8 150.0 151.6 150.0 17.857
151.6 150.0 153.4 150.0 17.868
152.5 150.0 153.4 150.0 17.879
151.6 150.0 150.8 150.0 17.890
151.6 150.0 145.5 150.0 17.901
151.6 150.0 149.0 150.0 17.912
151.6 150.0 148.1 150.0 17.923
152.5 150.0 155.2 150.0 17.934
152.5 150.0 153.4 150.0 17.945
145.5 150.0 147.3 150.0 17.956
140.2 150.0 142.0 150.0 17.967
149.9 150.0 145.5 150.0 17.978
149.9 150.0 149.9 150.0 17.989
150.8 150.0 153.4 150.0 18.000
150.8 150.0 149.9 150.0 18.011
152.5 150.0 152.5 150.0 18.022
151.6 150.0 149.0 150.0 18.033
151.6 150.0 151.6 150.0 18.045
152.5 150.0 154.3 150.0 18.056
152.5 150.0 152.5 150.0 18.067
145.5 150.0 145.5 150.0 18.078
142.9 150.0 151.6 150.0 18.089
149.0 150.0 150.8 150.0 18.100
150.8 150.0 150.8 150.0 18.111
150.8 150.0 152.5 150.0 18.122
150.8 150.0 151.6 150.0 18.133
150.8 150.0 150.8 150.0 18.144
151.6 150.0 158.7 150.0 18.155
151.6 150.0 152.5 150.0 18.166
151.6 150.0 145.5 150.0 18.177
152.5 150.0 144.6 150.0 18.188
152.5 150.0 149.0 150.0 18.199
146.4 150.0 151.6 150.0 18.210
142.9 150.0 152.5 150.0 18.221
149.0 150.0 153.4 150.0 18.232
150.8 150.0 146.4 150.0 18.243
150.8 150.0 142.0 150.0 18.254
151.6 150.0 150.8 150.0 18.265
150.8 150.0 153.4 150.0 18.276
151.6 150.0 149.9 150.0 18.287
151.6 150.0 143.8 150.0 18.298
150.8 150.0 150.8 150.0 18.309
152.5 150.0 149.9 150.0 18.320
151.6 150.0 151.6 150.0 18.331
144.6 150.0 152.5 150.0 18.342
143.8 150.0 151.6 150.0 18.353
149.0 150.0 151.6 150.0 18.364
150.8 150.0 151.6 150.0 18.375
151.6 150.0 153.4 150.0 18.386
150.8 150.0 152.5 150.0 18.397
152.5 150.0 140.2 150.0 18.408
151.6 150.0 145.5 150.0 18.419
144.6 150.0 149.9 150.0 18.431
149.0 150.0 151.6 150.0 18.442
151.6 150.0 154.3 150.0 18.453
150.8 150.0 153.4 150.0 18.464
152.5 150.0 142.0 150.0 18.475
151.6 150.0 142.0 150.0 18.486
146.4 150.0 149.0 150.0 18.497
150.8 150.0 153.4 150.0 18.508
149.0 150.0 151.6 150.0 18.519
151.6 150.0 156.0 150.0 18.530
149.9 150.0 155.2 150.0 18.541
152.5 150.0 144.6 150.0 18.552
149.9 150.0 141.1 150.0 18.563
144.6 150.0 150.8 150.0 18.574
149.0 150.0 152.5 150.0 18.585
150.8 150.0 151.6 150.0 18.596
151.6 150.0 153.4 150.0 18.607
152.5 150.0 152.5 150.0 18.618
150.8 150.0 149.0 150.0 18.629
145.5 150.0 139.4 150.0 18.640
149.9 150.0 149.9 150.0 18.651
151.6 150.0 150.8 150.0 18.662
151.6 150.0 154.3 150.0 18.673
150.8 150.0 150.8 150.0 18.684
151.6 150.0 146.4 150.0 18.695
150.8 150.0 154.3 150.0 18.706
150.8 150.0 149.9 150.0 18.718
151.6 150.0 146.4 150.0 18.729
151.6 150.0 150.8 150.0 18.740
144.6 150.0 150.8 150.0 18.751
142.9 150.0 151.6 150.0 18.762
149.9 150.0 154.3 150.0 18.773
151.6 150.0 149.0 150.0 18.784
151.6 150.0 142.0 150.0 18.795
151.6 150.0 146.4 150.0 18.806
152.5 150.0 152.5 150.0 18.817
149.9 150.0 155.2 150.0 18.828
143.8 150.0 144.6 150.0 18.839
149.0 150.0 144.6 150.0 18.850
150.8 150.0 151.6 150.0 18.861
149.9 150.0 149.0 150.0 18.872
152.5 150.0 154.3 150.0 18.883
151.6 150.0 153.4 150.0 18.894
151.6 150.0 152.5 150.0 18.905
149.9 150.0 152.5 150.0 18.916
153.4 150.0 152.5 150.0 18.927
151.6 150.0 155.2 150.0 18.938
144.6 150.0 148.1 150.0 18.949
142.9 150.0 148.1 150.0 18.961
149.9 150.0 150.8 150.0 18.972
150.8 150.0 148.1 150.0 18.983
149.9 150.0 157.8 150.0 18.994
152.5 150.0 151.6 150.0 19.005
150.8 150.0 146.4 150.0 19.016
151.6 150.0 142.0 150.0 19.027
151.6 150.0 151.6 150.0 19.038
151.6 150.0 150.8 150.0 19.049
152.5 150.0 153.4 150.0 19.060
153.4 150.0 152.5 150.0 19.071
145.5 150.0 146.4 150.0 19.082
141.1 150.0 146.4 150.0 19.093
149.9 150.0 153.4 150.0 19.104
149.9 150.0 155.2 150.0 19.115
150.8 150.0 145.5 150.0 19.126
149.9 150.0 143.8 150.0 19.137
152.5 150.0 148.1 150.0 19.148
150.8 150.0 150.8 150.0 19.159
151.6 150.0 154.3 150.0 19.170
152.5 150.0 152.5 150.0 19.181
152.5 150.0 145.5 150.0 19.192
144.6 150.0 142.0 150.0 19.203
143.8 150.0 150.8 150.0 19.214
148.1 150.0 150.8 150.0 19.225
149.9 150.0 153.4 150.0 19.236
152.5 150.0 150.8 150.0 19.247
149.9 150.0 147.3 150.0 19.258
152.5 150.0 148.1 150.0 19.269
151.6 150.0 152.5 150.0 19.280
152.5 150.0 152.5 150.0 19.291
150.8 150.0 149.9 150.0 19.302
144.6 150.0 151.6 150.0 19.313
149.0 150.0 152.5 150.0 19.324
151.6 150.0 152.5 150.0 19.335
151.6 150.0 145.5 150.0 19.346
151.6 150.0 143.8 150.0 19.357
151.6 150.0 153.4 150.0 19.368
150.8 150.0 151.6 150.0 19.379
152.5 150.0 142.9 150.0 19.390
151.6 150.0 154.3 150.0 19.401
142.9 150.0 150.8 150.0 19.412
142.0 150.0 145.5 150.0 19.423
149.0 150.0 151.6 150.0 19.434
150.8 150.0 149.0 150.0 19.445
151.6 150.0 152.5 150.0 19.456
151.6 150.0 155.2 150.0 19.467
154.3 150.0 149.0 150.0 19.478
152.5 150.0 144.6 150.0 19.489
144.6 150.0 149.0 150.0 19.500
142.0 150.0 154.3 150.0 19.511
148.1 150.0 154.3 150.0 19.522
149.0 150.0 144.6 150.0 19.533
150.8 150.0 143.8 150.0 19.544
152.5 150.0 149.0 150.0 19.556
151.6 150.0 151.6 150.0 19.567
152.5 150.0 154.3 150.0 19.578
152.5 150.0 152.5 150.0 19.589
151.6 150.0 149.0 150.0 19.600
151.6 150.0 152.5 150.0 19.611
153.4 150.0 151.6 150.0 19.622
151.6 150.0 154.3 150.0 19.633
143.8 150.0 153.4 150.0 19.644
148.1 150.0 146.4 150.0 19.655
152.5 150.0 145.5 150.0 19.666
150.8 150.0 150.8 150.0 19.677
149.9 150.0 152.5 150.0 19.688
150.8 150.0 151.6 150.0 19.699
153.4 150.0 145.5 150.0 19.710
151.6 150.0 151.6 150.0 19.721
143.8 150.0 149.9 150.0 19.732
149.0 150.0 154.3 150.0 19.743
150.8 150.0 154.3 150.0 19.754
152.5 150.0 142.0 150.0 19.765
152.5 150.0 142.9 150.0 19.776
143.8 150.0 149.0 150.0 19.787
142.9 150.0 150.8 150.0 19.798
148.1 150.0 153.4 150.0 19.809
150.8 150.0 150.8 150.0 19.820
152.5 150.0 143.8 150.0 19.831
152.5 150.0 151.6 150.0 19.842
150.8 150.0 148.1 150.0 19.853
149.9 150.0 150.8 150.0 19.864
151.6 150.0 152.5 150.0 19.875
153.4 150.0 155.2 150.0 19.886
152.5 150.0 150.8 150.0 19.897
145.5 150.0 149.0 150.0 19.908
142.0 150.0 144.6 150.0 19.919
148.1 150.0 152.5 150.0 19.930
150.8 150.0 152.5 150.0 19.948
152.5 150.0 151.6 150.0 19.959
151.6 150.0 147.3 150.0 19.970
153.4 150.0 148.1 150.0 19.981
152.5 150.0 155.2 150.0 19.992
142.9 -10.0 154.3 -10.0 20.003
150.8 -10.0 147.3 -10.0 20.014
37.7 -10.0 29.8 -10.0 20.025
-13.1 -10.0 -13.1 -10.0 20.036
0.9 -10.0 7.9 -10.0 20.047
28.0 -10.0 30.7 -10.0 20.058
28.9 -10.0 26.3 -10.0 20.069
14.0 -10.0 14.9 -10.0 20.080
9.6 -10.0 8.8 -10.0 20.091
16.7 -10.0 7.9 -10.0 20.102
17.5 -10.0 14.9 -10.0 20.113
10.5 -10.0 7.0 -10.0 20.124
9.6 -10.0 7.9 -10.0 20.135
8.8 -10.0 7.0 -10.0 20.146
8.8 -10.0 6.1 -10.0 20.157
7.0 -10.0 7.0 -10.0 20.168
8.8 -10.0 6.1 -10.0 20.179
7.9 -10.0 5.3 -10.0 20.190
2.6 -10.0 -0.0 -10.0 20.201
-0.0 -10.0 -0.0 -10.0 20.212
-0.0 -10.0 3.5 -10.0 20.223
-0.0 -10.0 3.5 -10.0 20.234
-0.0 -10.0 -0.0 -10.0 20.245
-0.0 -10.0 -0.0 -10.0 20.256
-0.0 -10.0 -0.0 -10.0 20.267
-0.0 -10.0 -0.0 -10.0 20.278
-0.0 -10.0 -0.0 -10.0 20.289
-0.9 -10.0 -0.0 -10.0 20.300
-0.9 -10.0 -0.0 -10.0 20.311
-0.0 -10.0 -0.0 -10.0 20.322
-0.9 -10.0 -0.0 -10.0 20.333
-0.0 -10.0 -0.0 -10.0 20.344
-0.0 -10.0 -0.0 -10.0 20.355
-7.0 -10.0 -3.5 -10.0 20.366
-4.4 -10.0 -3.5 -10.0 20.377
-0.9 -10.0 -0.0 -10.0 20.388
-7.0 -10.0 -3.5 -10.0 20.399
-6.1 -10.0 -4.4 -10.0 20.410
-0.9 -10.0 -4.4 -10.0 20.421
-5.3 -10.0 -5.3 -10.0 20.432
-7.0 -10.0 -5.3 -10.0 20.443
-7.0 -10.0 -6.1 -10.0 20.454
-6.1 -10.0 -5.3 -10.0 20.465
-7.0 -10.0 -4.4 -10.0 20.476
-7.0 -10.0 -4.4 -10.0 20.487
-7.0 -10.0 -5.3 -10.0 20.498
-8.8 -10.0 -5.3 -10.0 20.509
-8.8 -10.0 -5.3 -10.0 20.520
-8.8 -10.0 -5.3 -10.0 20.531
-7.9 -10.0 -6.1 -10.0 20.542
-5.3 -10.0 -7.0 -10.0 20.553
-7.9 -10.0 -7.0 -10.0 20.564
-7.9 -10.0 -7.0 -10.0 20.575
-8.8 -10.0 -6.1 -10.0 20.586
-7.0 -10.0 -7.9 -10.0 20.597
-9.6 -10.0 -7.0 -10.0 20.608
-7.9 -10.0 -5.3 -10.0 20.619
-6.1 -10.0 -5.3 -10.0 20.630
-7.0 -10.0 -5.3 -10.0 20.641
-7.9 -10.0 -6.1 -10.0 20.652
-8.8 -10.0 -7.9 -10.0 20.663
-7.0 -10.0 -3.5 -10.0 20.674
-7.9 -10.0 -4.4 -10.0 20.685
-8.8 -10.0 -13.1 -10.0 20.696
-6.1 -10.0 -14.9 -10.0 20.707
-7.9 -10.0 -7.0 -10.0 20.718
-7.0 -10.0 -5.3 -10.0 20.729
-8.8 -10.0 -6.1 -10.0 20.740
-8.8 -10.0 -7.9 -10.0 20.751
-9.6 -10.0 -7.0 -10.0 20.762
-7.0 -10.0 -7.9 -10.0 20.773
-7.9 -10.0 -7.9 -10.0 20.784
-7.9 -10.0 -6.1 -10.0 20.795
-8.8 -10.0 -6.1 -10.0 20.806
-7.9 -10.0 -14.0 -10.0 20.817
-7.9 -10.0 -15.8 -10.0 20.828
-10.5 -10.0 -7.0 -10.0 20.839
-7.0 -10.0 -7.0 -10.0 20.850
-8.8 -10.0 -14.0 -10.0 20.861
-6.1 -10.0 -14.9 -10.0 20.872
-9.6 -10.0 -7.0 -10.0 20.883
-9.6 -10.0 -5.3 -10.0 20.894
-7.0 -10.0 -11.4 -10.0 20.905
-7.9 -10.0 -14.0 -10.0 20.916
-7.9 -10.0 -7.9 -10.0 20.927
-7.0 -10.0 -5.3 -10.0 20.938
-8.8 -10.0 -5.3 -10.0 20.949
-6.1 -10.0 -12.3 -10.0 20.960
-6.1 -10.0 -14.9 -10.0 20.971
-14.9 -10.0 -9.6 -10.0 20.982
-16.7 -10.0 -7.0 -10.0 20.993
-9.6 -10.0 -7.9 -10.0 21.004
-8.8 -10.0 -14.0 -10.0 21.015
-7.9 -10.0 -15.8 -10.0 21.026
-8.8 -10.0 -7.9 -10.0 21.037
-7.9 -10.0 -6.1 -10.0 21.048
-7.9 -10.0 -6.1 -10.0 21.059
-8.8 -10.0 -14.0 -10.0 21.070
-7.9 -10.0 -15.8 -10.0 21.081
-6.1 -10.0 -7.0 -10.0 21.092
-7.9 -10.0 -6.1 -10.0 21.103
-15.8 -10.0 -14.0 -10.0 21.114
-16.7 -10.0 -17.5 -10.0 21.125
-10.5 -10.0 -9.6 -10.0 21.136
-8.8 -10.0 -7.9 -10.0 21.147
-9.6 -10.0 -6.1 -10.0 21.158
-9.6 -10.0 -6.1 -10.0 21.170
-7.9 -10.0 -13.1 -10.0 21.182
-6.1 -10.0 -15.8 -10.0 21.193
-9.6 -10.0 -7.0 -10.0 21.205
-15.8 -10.0 -6.1 -10.0 21.216
-11.4 -10.0 -6.1 -10.0 21.228
-9.6 -10.0 -12.3 -10.0 21.239
-6.1 -10.0 -14.0 -10.0 21.250
-6.1 -10.0 -6.1 -10.0 21.262
-16.7 -10.0 -6.1 -10.0 21.273
-18.4 -10.0 -13.1 -10.0 21.285
-11.4 -10.0 -14.9 -10.0 21.296
-10.5 -10.0 -6.1 -10.0 21.308
-6.1 -10.0 -5.3 -10.0 21.319
-7.9 -10.0 -14.0 -10.0 21.331
-6.1 -10.0 -17.5 -10.0 21.343
-9.6 -10.0 -10.5 -10.0 21.354
-15.8 -10.0 -8.8 -10.0 21.367
-11.4 -10.0 -5.3 -10.0 21.379
-8.8 -10.0 -5.3 -10.0 21.391
-7.0 -10.0 -14.9 -10.0 21.403
-7.9 -10.0 -16.7 -10.0 21.414
-7.9 -10.0 -8.8 -10.0 21.426
-5.3 -10.0 -5.3 -10.0 21.438
-10.5 -10.0 -7.0 -10.0 21.450
-14.9 -10.0 -14.9 -10.0 21.462
-9.6 -10.0 -18.4 -10.0 21.474
-8.8 -10.0 -10.5 -10.0 21.486
-5.3 -10.0 -7.9 -10.0 21.498
-8.8 -10.0 -6.1 -10.0 21.510
-15.8 -10.0 -6.1 -10.0 21.522
-7.9 -10.0 -14.0 -10.0 21.534
-9.6 -10.0 -16.7 -10.0 21.546
-6.1 -10.0 -7.0 -10.0 21.558
-7.9 -10.0 -5.3 -10.0 21.570
-15.8 -10.0 -6.1 -10.0 21.581
-17.5 -10.0 -14.0 -10.0 21.593
-11.4 -10.0 -14.0 -10.0 21.604
-7.0 -10.0 -6.1 -10.0 21.616
-8.8 -10.0 -7.0 -10.0 21.627
-7.0 -10.0 -13.1 -10.0 21.639
-5.3 -10.0 -14.0 -10.0 21.652
-14.9 -10.0 -7.9 -10.0 21.664
-17.5 -10.0 -5.3 -10.0 21.676
-11.4 -10.0 -6.1 -10.0 21.687
-7.0 -10.0 -14.0 -10.0 21.699
-7.9 -10.0 -17.5 -10.0 21.710
-8.8 -10.0 -10.5 -10.0 21.722
-8.8 -10.0 -5.3 -10.0 21.733
-8.8 -10.0 -5.3 -10.0 21.744
-7.0 -10.0 -14.9 -10.0 21.756
-5.3 -10.0 -14.9 -10.0 21.767
-15.8 -10.0 -7.0 -10.0 21.779
-17.5 -10.0 -6.1 -10.0 21.791
-9.6 -10.0 -5.3 -10.0 21.803
-8.8 -10.0 -14.9 -10.0 21.815
-9.6 -10.0 -17.5 -10.0 21.826
-7.9 -10.0 -9.6 -10.0 21.838
-7.0 -10.0 -7.0 -10.0 21.849
-6.1 -10.0 -7.0 -10.0 21.860
-16.7 -10.0 -7.0 -10.0 21.872
-16.7 -10.0 -7.0 -10.0 21.883
-10.5 -10.0 -14.9 -10.0 21.895
-9.6 -10.0 -16.7 -10.0 21.906
-7.0 -10.0 -7.9 -10.0 21.917
-3.5 -10.0 -5.3 -10.0 21.929
-6.1 -10.0 -5.3 -10.0 21.940
-16.7 -10.0 -13.1 -10.0 21.952
-18.4 -10.0 -13.1 -10.0 21.963
-7.0 -10.0 -7.0 -10.0 21.974
-7.9 -10.0 -5.3 -10.0 21.986
-8.8 -10.0 -14.0 -10.0 21.997
-10.5 -10.0 -14.9 -10.0 22.008
-5.3 -10.0 -7.0 -10.0 22.020
-6.1 -10.0 -6.1 -10.0 22.031
-14.9 -10.0 -14.0 -10.0 22.043
-18.4 -10.0 -15.8 -10.0 22.054
-11.4 -10.0 -9.6 -10.0 22.065
-9.6 -10.0 -7.0 -10.0 22.077
-7.9 -10.0 -6.1 -10.0 22.088
-5.3 -10.0 -4.4 -10.0 22.100
-8.8 -10.0 -14.0 -10.0 22.111
-15.8 -10.0 -15.8 -10.0 22.122
-6.1 -10.0 -6.1 -10.0 22.134
-6.1 -10.0 -7.0 -10.0 22.145
